10,11,733.10,490.11,32.66,68.72,1,-1,-1,-1
10,12,552.31,462.94,36.47,95.06,1,-1,-1,-1
10,13,1488.57,418.00,179.88,351.09,1,-1,-1,-1
10,14,931.01,434.14,44.96,114.07,1,-1,-1,-1
10,15,976.47,454.15,34.33,96.59,1,-1,-1,-1
10,16,678.65,494.69,53.19,103.58,1,-1,-1,-1
10,21,985.25,455.79,23.29,61.46,1,-1,-1,-1
10,23,641.07,454.92,65.36,188.33,1,-1,-1,-1
10,24,414.35,457.70,35.90,88.09,1,-1,-1,-1
10,26,595.65,425.32,19.08,44.04,1,-1,-1,-1
10,31,1381.99,438.85,46.17,128.56,1,-1,-1,-1
11,1,579.19,440.46,95.65,278.12,1,-1,-1,-1
11,2,481.08,454.10,88.33,261.83,1,-1,-1,-1
11,3,1402.85,422.10,158.69,364.03,1,-1,-1,-1
11,4,373.52,445.45,42.44,100.81,1,-1,-1,-1
11,5,1099.95,438.80,41.88,108.22,1,-1,-1,-1
11,6,1253.20,448.56,37.46,98.57,1,-1,-1,-1
11,7,1019.71,441.98,36.73,97.53,1,-1,-1,-1
11,8,835.54,470.50,52.10,78.21,1,-1,-1,-1
11,9,1089.88,485.54,34.59,112.14,1,-1,-1,-1
11,10,1053.42,482.94,36.64,111.85,1,-1,-1,-1
11,11,731.31,476.50,42.79,90.58,1,-1,-1,-1
11,13,1491.50,412.54,184.34,365.77,1,-1,-1,-1
11,14,932.80,433.13,43.78,111.93,1,-1,-1,-1
11,15,986.17,453.22,29.77,83.42,1,-1,-1,-1
11,16,682.34,497.18,51.83,100.25,1,-1,-1,-1
11,21,984.47,454.47,23.05,60.81,1,-1,-1,-1
11,23,643.58,458.65,64.22,185.57,1,-1,-1,-1
11,24,413.54,456.24,36.41,89.91,1,-1,-1,-1
11,31,1389.68,438.37,45.43,124.09,1,-1,-1,-1
12,1,583.79,446.88,90.23,264.85,1,-1,-1,-1
12,2,474.69,448.96,90.31,269.24,1,-1,-1,-1
12,3,1425.97,417.31,162.17,373.58,1,-1,-1,-1
12,4,374.89,449.03,41.12,97.40,1,-1,-1,-1
12,5,1100.05,439.48,41.62,107.52,1,-1,-1,-1
12,6,1253.86,450.14,36.99,98.14,1,-1,-1,-1
12,7,1020.36,443.51,36.42,96.85,1,-1,-1,-1
12,8,835.61,470.72,51.98,77.81,1,-1,-1,-1
12,9,1089.86,485.16,34.21,111.59,1,-1,-1,-1
12,10,1054.96,482.41,36.22,110.64,1,-1,-1,-1
12,11,732.39,484.07,38.67,81.82,1,-1,-1,-1
12,12,546.48,454.25,41.60,109.00,1,-1,-1,-1
12,13,1505.31,421.08,177.92,358.26,1,-1,-1,-1
12,14,933.00,435.45,43.15,111.09,1,-1,-1,-1
12,15,989.20,451.54,29.27,81.55,1,-1,-1,-1
12,16,682.34,493.97,52.25,101.42,1,-1,-1,-1
12,21,981.95,454.01,24.72,64.87,1,-1,-1,-1
12,23,641.75,454.70,63.83,185.52,1,-1,-1,-1
12,26,595.04,424.92,20.11,46.40,1,-1,-1,-1
12,31,1389.95,432.10,48.16,128.59,1,-1,-1,-1
13,1,584.08,449.53,90.01,263.55,1,-1,-1,-1
13,2,480.39,449.67,92.00,272.97,1,-1,-1,-1
13,3,1431.62,420.23,163.84,381.96,1,-1,-1,-1
13,4,373.80,445.66,42.91,102.39,1,-1,-1,-1
13,5,1099.81,440.42,40.87,105.77,1,-1,-1,-1
13,6,1254.78,452.07,36.22,96.44,1,-1,-1,-1
13,7,1017.50,441.38,35.19,94.07,1,-1,-1,-1
13,8,834.61,470.82,52.16,77.44,1,-1,-1,-1
13,9,1089.37,484.35,35.02,114.78,1,-1,-1,-1
13,10,1055.95,482.87,36.27,111.07,1,-1,-1,-1
13,11,729.32,484.52,38.19,80.11,1,-1,-1,-1
13,13,1516.47,420.44,174.28,357.73,1,-1,-1,-1
13,14,933.12,435.01,43.25,112.14,1,-1,-1,-1
13,15,991.31,455.25,28.13,78.11,1,-1,-1,-1
13,16,682.69,498.15,49.80,96.83,1,-1,-1,-1
13,21,982.19,454.51,24.86,65.02,1,-1,-1,-1
13,23,643.50,455.28,62.96,183.85,1,-1,-1,-1
13,24,418.64,464.97,32.26,79.94,1,-1,-1,-1
13,26,595.33,427.59,18.36,42.13,1,-1,-1,-1
13,31,1391.10,430.86,48.81,128.51,1,-1,-1,-1
14,1,585.36,447.17,91.84,267.25,1,-1,-1,-1
14,2,488.35,453.23,90.69,269.01,1,-1,-1,-1
14,3,1433.76,408.82,168.54,392.96,1,-1,-1,-1
14,4,375.23,449.05,42.07,100.83,1,-1,-1,-1
14,5,1100.16,441.45,40.30,104.12,1,-1,-1,-1
14,6,1254.70,450.10,36.87,98.83,1,-1,-1,-1
14,7,1020.45,443.94,33.49,89.00,1,-1,-1,-1
14,8,838.16,472.20,49.90,73.76,1,-1,-1,-1
14,9,1088.69,486.02,34.61,113.85,1,-1,-1,-1
14,10,1054.18,480.37,37.91,116.50,1,-1,-1,-1
14,11,728.55,480.73,39.12,81.96,1,-1,-1,-1
14,13,1522.14,413.53,177.78,371.57,1,-1,-1,-1
14,14,935.71,438.16,40.13,104.44,1,-1,-1,-1
14,15,990.14,454.46,32.01,88.39,1,-1,-1,-1
14,16,682.86,498.34,49.82,95.87,1,-1,-1,-1
14,21,983.69,454.73,24.66,64.19,1,-1,-1,-1
14,23,655.88,468.28,56.02,160.77,1,-1,-1,-1
14,24,418.89,462.20,32.98,82.22,1,-1,-1,-1
14,31,1393.52,430.51,51.26,133.55,1,-1,-1,-1
14,37,1306.68,421.59,41.73,125.51,1,-1,-1,-1
15,1,579.52,442.99,92.38,269.20,1,-1,-1,-1
15,2,493.91,460.57,88.20,260.44,1,-1,-1,-1
15,3,1439.74,409.73,171.30,400.22,1,-1,-1,-1
15,4,371.49,447.06,42.34,101.20,1,-1,-1,-1
15,5,1098.78,441.83,41.23,107.00,1,-1,-1,-1
15,6,1254.84,450.03,36.89,99.44,1,-1,-1,-1
15,7,1022.73,452.42,31.88,83.82,1,-1,-1,-1
15,8,834.46,470.70,52.59,77.84,1,-1,-1,-1
15,9,1089.47,485.35,34.82,114.60,1,-1,-1,-1
15,10,1054.99,482.70,36.69,112.44,1,-1,-1,-1
15,11,728.82,487.80,35.94,74.35,1,-1,-1,-1
15,13,1539.03,424.05,176.90,367.60,1,-1,-1,-1
15,14,934.89,439.41,39.05,101.87,1,-1,-1,-1
15,15,990.30,458.12,30.60,83.46,1,-1,-1,-1
15,16,680.42,492.29,51.17,99.22,1,-1,-1,-1
15,23,648.84,469.81,59.87,170.71,1,-1,-1,-1
15,24,418.30,458.01,34.27,86.40,1,-1,-1,-1
15,26,596.20,423.91,20.58,47.44,1,-1,-1,-1
15,31,1399.36,436.55,49.23,127.26,1,-1,-1,-1
15,37,1307.20,422.71,43.22,129.70,1,-1,-1,-1
16,1,579.63,448.68,92.85,270.63,1,-1,-1,-1
16,2,493.39,460.62,88.58,261.47,1,-1,-1,-1
16,3,1438.14,414.72,171.32,402.33,1,-1,-1,-1
16,4,373.45,445.65,43.14,103.78,1,-1,-1,-1
16,5,1099.21,439.34,41.49,107.93,1,-1,-1,-1
16,6,1254.95,448.02,37.00,100.27,1,-1,-1,-1
16,7,1019.79,447.80,34.74,90.69,1,-1,-1,-1
16,8,834.89,473.44,51.70,76.74,1,-1,-1,-1
16,9,1089.13,485.10,34.63,114.01,1,-1,-1,-1
16,10,1055.33,486.31,35.31,107.86,1,-1,-1,-1
16,11,728.91,484.55,38.51,79.66,1,-1,-1,-1
16,13,1542.83,426.86,181.69,371.45,1,-1,-1,-1
16,14,934.35,438.51,40.38,105.28,1,-1,-1,-1
16,15,991.97,456.19,29.91,82.06,1,-1,-1,-1
16,16,676.22,491.41,53.09,102.57,1,-1,-1,-1
16,23,645.07,468.33,62.12,176.69,1,-1,-1,-1
16,24,417.81,457.12,34.69,88.20,1,-1,-1,-1
16,26,596.73,426.44,18.38,42.37,1,-1,-1,-1
16,31,1400.30,436.85,49.43,126.53,1,-1,-1,-1
16,37,1303.12,423.79,43.86,131.22,1,-1,-1,-1
17,1,585.70,446.91,89.11,261.56,1,-1,-1,-1
17,2,482.04,454.63,88.68,259.66,1,-1,-1,-1
17,3,1453.14,422.59,170.80,394.22,1,-1,-1,-1
17,4,372.80,447.09,43.61,105.14,1,-1,-1,-1
17,5,1100.51,438.38,41.10,107.88,1,-1,-1,-1
17,6,1255.25,449.90,36.53,99.32,1,-1,-1,-1
17,7,1020.47,447.55,35.45,91.57,1,-1,-1,-1
17,8,835.91,473.19,51.19,74.56,1,-1,-1,-1
17,9,1090.57,485.01,33.93,112.18,1,-1,-1,-1
17,10,1055.80,485.61,35.47,106.43,1,-1,-1,-1
17,11,726.92,482.79,38.40,79.03,1,-1,-1,-1
17,12,548.78,455.50,40.51,105.28,1,-1,-1,-1
17,13,1549.32,423.28,190.23,387.47,1,-1,-1,-1
17,14,933.03,440.82,40.49,105.85,1,-1,-1,-1
17,15,991.82,453.43,32.41,88.83,1,-1,-1,-1
17,16,684.22,495.67,51.72,99.26,1,-1,-1,-1
17,23,645.19,462.45,67.10,190.72,1,-1,-1,-1
17,31,1404.54,435.59,50.00,125.00,1,-1,-1,-1
17,37,1305.37,429.82,40.97,121.33,1,-1,-1,-1
18,1,590.80,450.25,86.68,254.35,1,-1,-1,-1
18,2,481.94,459.64,88.15,258.86,1,-1,-1,-1
18,3,1467.21,409.72,180.00,407.01,1,-1,-1,-1
18,4,372.23,445.69,44.25,106.16,1,-1,-1,-1
18,5,1101.17,438.03,41.48,109.71,1,-1,-1,-1
18,6,1254.88,446.65,36.64,100.34,1,-1,-1,-1
18,7,1017.92,445.42,38.39,99.38,1,-1,-1,-1
18,8,835.13,472.42,51.41,74.95,1,-1,-1,-1
18,9,1089.64,484.31,34.17,112.87,1,-1,-1,-1
18,10,1053.96,481.98,37.74,113.25,1,-1,-1,-1
18,11,726.23,483.42,39.11,79.19,1,-1,-1,-1
18,12,550.02,452.94,41.49,107.45,1,-1,-1,-1
18,14,936.25,440.38,38.52,101.24,1,-1,-1,-1
18,15,992.55,452.45,33.35,91.18,1,-1,-1,-1
18,16,683.42,496.00,52.35,100.58,1,-1,-1,-1
18,23,646.57,460.86,67.39,192.53,1,-1,-1,-1
18,24,418.89,459.81,34.29,88.17,1,-1,-1,-1
18,26,596.22,426.86,17.31,39.87,1,-1,-1,-1
18,31,1402.91,429.70,53.03,132.78,1,-1,-1,-1
18,37,1303.52,428.29,41.92,123.10,1,-1,-1,-1
19,1,585.53,438.73,92.48,275.19,1,-1,-1,-1
19,2,479.82,454.19,90.46,264.02,1,-1,-1,-1
19,3,1476.24,406.27,182.67,402.97,1,-1,-1,-1
19,4,372.61,447.12,44.92,107.32,1,-1,-1,-1
19,5,1100.36,436.59,41.57,110.59,1,-1,-1,-1
19,6,1255.16,446.75,36.25,99.07,1,-1,-1,-1
19,7,1019.43,447.84,35.20,90.31,1,-1,-1,-1
19,8,836.79,475.46,50.80,72.90,1,-1,-1,-1
19,9,1090.11,484.05,34.80,116.11,1,-1,-1,-1
19,10,1053.05,481.32,37.43,113.18,1,-1,-1,-1
19,11,724.70,481.05,40.95,81.60,1,-1,-1,-1
19,14,934.50,439.52,39.23,103.31,1,-1,-1,-1
19,15,995.89,450.11,32.54,87.63,1,-1,-1,-1
19,16,693.86,490.16,43.05,84.54,1,-1,-1,-1
19,21,982.23,458.53,22.92,59.63,1,-1,-1,-1
19,23,647.31,460.23,69.13,198.32,1,-1,-1,-1
19,24,417.04,457.15,34.33,89.34,1,-1,-1,-1
19,31,1409.91,430.21,52.32,130.00,1,-1,-1,-1
19,37,1303.81,428.45,42.75,124.27,1,-1,-1,-1
20,1,592.31,443.64,89.21,264.14,1,-1,-1,-1
20,2,486.23,458.72,86.12,249.69,1,-1,-1,-1
20,3,1480.93,406.29,188.83,407.12,1,-1,-1,-1
20,4,373.92,446.37,43.39,103.81,1,-1,-1,-1
20,5,1101.16,438.03,41.54,111.31,1,-1,-1,-1
20,6,1255.41,448.14,35.36,96.32,1,-1,-1,-1
20,7,1018.69,448.12,35.95,91.50,1,-1,-1,-1
20,8,835.44,476.61,51.24,72.40,1,-1,-1,-1
20,9,1089.99,483.96,34.11,113.85,1,-1,-1,-1
20,10,1051.45,479.74,38.28,115.91,1,-1,-1,-1
20,11,722.95,482.11,41.86,82.03,1,-1,-1,-1
20,14,932.45,439.20,39.63,104.65,1,-1,-1,-1
20,15,994.39,447.87,35.30,94.48,1,-1,-1,-1
20,16,683.09,502.03,48.47,93.98,1,-1,-1,-1
20,23,654.88,466.47,63.21,178.82,1,-1,-1,-1
20,24,417.02,458.19,34.13,89.35,1,-1,-1,-1
20,26,593.85,426.97,17.57,40.31,1,-1,-1,-1
20,31,1411.61,433.83,50.43,123.93,1,-1,-1,-1
20,37,1304.29,427.77,43.28,124.66,1,-1,-1,-1
21,1,592.42,441.03,91.97,271.03,1,-1,-1,-1
21,2,493.09,462.50,86.98,252.16,1,-1,-1,-1
21,3,1491.05,408.97,191.63,403.75,1,-1,-1,-1
21,4,375.07,446.08,42.64,101.68,1,-1,-1,-1
21,5,1100.47,441.87,40.94,109.67,1,-1,-1,-1
21,6,1253.13,449.34,36.30,99.43,1,-1,-1,-1
21,7,1017.85,449.54,35.26,90.59,1,-1,-1,-1
21,8,833.07,473.01,54.95,78.83,1,-1,-1,-1
21,9,1089.02,480.62,35.95,121.04,1,-1,-1,-1
21,10,1050.99,479.15,38.27,115.88,1,-1,-1,-1
21,11,721.89,480.59,43.77,85.10,1,-1,-1,-1
21,14,934.98,440.40,38.19,101.14,1,-1,-1,-1
21,15,994.80,452.85,32.84,86.33,1,-1,-1,-1
21,16,682.43,495.94,52.49,101.72,1,-1,-1,-1
21,21,980.01,459.80,22.52,58.92,1,-1,-1,-1
21,24,417.14,454.00,34.52,91.37,1,-1,-1,-1
21,31,1415.20,438.62,49.37,120.65,1,-1,-1,-1
21,37,1304.74,429.52,41.88,119.67,1,-1,-1,-1
22,1,588.51,450.58,91.07,267.71,1,-1,-1,-1
22,2,492.95,455.86,90.67,263.97,1,-1,-1,-1
22,3,1490.03,417.30,192.64,398.01,1,-1,-1,-1
22,4,376.33,445.31,43.22,102.62,1,-1,-1,-1
22,5,1100.39,441.37,39.74,106.24,1,-1,-1,-1
22,6,1252.86,449.13,36.11,98.99,1,-1,-1,-1
22,7,1018.04,445.39,36.47,94.13,1,-1,-1,-1
22,8,833.19,471.70,54.85,79.17,1,-1,-1,-1
22,9,1087.99,484.55,35.02,116.77,1,-1,-1,-1
22,10,1052.73,482.89,36.44,111.12,1,-1,-1,-1
22,11,721.81,483.90,42.20,81.14,1,-1,-1,-1
22,14,934.83,436.83,39.98,104.89,1,-1,-1,-1
22,15,999.18,453.60,31.74,82.95,1,-1,-1,-1
22,16,681.06,494.17,53.08,103.13,1,-1,-1,-1
22,21,982.54,460.04,21.08,55.24,1,-1,-1,-1
22,23,651.04,463.11,65.84,187.22,1,-1,-1,-1
22,24,417.01,459.61,33.91,88.52,1,-1,-1,-1
22,26,595.02,427.00,18.48,42.11,1,-1,-1,-1
22,31,1418.24,436.97,51.04,123.70,1,-1,-1,-1
22,37,1305.20,430.81,42.63,120.65,1,-1,-1,-1
23,1,584.59,437.08,95.67,284.65,1,-1,-1,-1
23,2,485.49,452.08,91.85,266.86,1,-1,-1,-1
23,3,1498.09,416.51,196.61,396.62,1,-1,-1,-1
23,4,373.40,447.67,43.89,103.83,1,-1,-1,-1
23,5,1099.49,441.16,39.43,104.80,1,-1,-1,-1
23,6,1252.22,445.73,37.19,102.52,1,-1,-1,-1
23,7,1019.37,445.16,34.40,88.70,1,-1,-1,-1
23,8,834.19,474.45,52.86,75.36,1,-1,-1,-1
23,9,1087.59,486.83,33.93,111.28,1,-1,-1,-1
23,10,1053.67,485.00,36.08,111.21,1,-1,-1,-1
23,11,720.75,487.25,41.47,77.36,1,-1,-1,-1
23,14,933.62,436.85,41.65,109.27,1,-1,-1,-1
23,15,997.83,453.20,33.27,87.22,1,-1,-1,-1
23,16,684.86,501.93,49.32,96.68,1,-1,-1,-1
23,21,984.30,460.79,20.38,53.34,1,-1,-1,-1
23,23,645.79,462.35,66.68,189.60,1,-1,-1,-1
23,24,415.07,457.18,35.19,92.89,1,-1,-1,-1
23,31,1422.59,431.72,55.82,133.78,1,-1,-1,-1
23,37,1305.96,430.57,43.33,121.50,1,-1,-1,-1
24,1,594.31,431.46,97.38,287.91,1,-1,-1,-1
24,2,492.09,458.48,86.59,251.30,1,-1,-1,-1
24,3,1488.66,410.25,208.51,414.73,1,-1,-1,-1
24,4,372.25,447.91,44.46,104.80,1,-1,-1,-1
24,5,1100.01,441.09,39.28,104.22,1,-1,-1,-1
24,6,1252.38,445.12,36.80,101.69,1,-1,-1,-1
24,7,1015.94,447.09,34.01,87.51,1,-1,-1,-1
24,8,834.51,475.53,52.45,73.92,1,-1,-1,-1
24,9,1088.49,484.99,34.74,114.65,1,-1,-1,-1
24,10,1054.33,485.77,35.21,109.38,1,-1,-1,-1
24,11,722.30,491.87,39.54,73.65,1,-1,-1,-1
24,13,1618.33,425.97,184.96,388.49,1,-1,-1,-1
24,14,932.09,436.87,42.85,112.23,1,-1,-1,-1
24,15,997.34,453.71,33.34,87.69,1,-1,-1,-1
24,16,681.72,500.93,49.92,99.90,1,-1,-1,-1
24,21,984.67,463.10,20.30,53.31,1,-1,-1,-1
24,24,415.31,455.00,34.74,92.54,1,-1,-1,-1
24,31,1421.86,429.13,59.32,137.98,1,-1,-1,-1
24,37,1304.02,431.78,43.01,119.57,1,-1,-1,-1
25,1,594.29,444.92,93.67,275.03,1,-1,-1,-1
25,2,494.02,446.82,92.91,272.99,1,-1,-1,-1
25,3,1488.00,401.43,218.69,430.13,1,-1,-1,-1
25,4,374.48,446.03,43.63,103.00,1,-1,-1,-1
25,5,1100.55,444.38,38.13,100.68,1,-1,-1,-1
25,6,1253.27,447.54,35.42,97.32,1,-1,-1,-1
25,7,1015.44,443.10,34.50,88.57,1,-1,-1,-1
25,8,835.26,473.92,54.37,76.13,1,-1,-1,-1
25,9,1088.20,487.61,33.69,109.63,1,-1,-1,-1
25,10,1054.33,482.05,36.59,113.44,1,-1,-1,-1
25,11,722.81,492.20,40.98,75.06,1,-1,-1,-1
25,14,933.81,436.88,42.67,111.80,1,-1,-1,-1
25,15,997.89,454.57,32.32,85.16,1,-1,-1,-1
25,21,984.02,459.19,20.00,52.79,1,-1,-1,-1
25,23,665.67,475.19,53.40,150.61,1,-1,-1,-1
25,24,416.97,455.47,34.01,91.18,1,-1,-1,-1
25,26,594.70,426.16,19.12,43.13,1,-1,-1,-1
25,31,1422.24,429.43,59.58,135.20,1,-1,-1,-1
25,37,1302.40,427.49,44.11,121.77,1,-1,-1,-1
25,44,577.75,432.77,18.90,45.66,1,-1,-1,-1
26,1,590.14,435.61,96.88,289.05,1,-1,-1,-1
26,2,491.00,448.52,90.32,265.54,1,-1,-1,-1
26,3,1505.43,401.92,220.54,429.47,1,-1,-1,-1
26,4,371.68,444.64,44.26,104.88,1,-1,-1,-1
26,5,1100.01,446.29,38.00,99.91,1,-1,-1,-1
26,6,1252.90,449.83,34.81,95.16,1,-1,-1,-1
26,7,1016.08,444.28,35.55,91.50,1,-1,-1,-1
26,8,835.18,472.67,54.35,76.68,1,-1,-1,-1
26,9,1086.45,487.29,34.76,112.64,1,-1,-1,-1
